,dataset,algorithm,random_state,process_time,training time (s),target_noise,feature_noise,model_size,mse_train,mae_train,r2_train,mse_test,mae_test,r2_test
671,1196_BNG_pharynx,MMTGP,11964,5551.622685265999,5716.170129776001,0.0,0.0,157,89125.98895933715,223.00444004301144,0.4790682699135187,91272.00098460165,225.0395164175352,0.47842597588072067
672,1196_BNG_pharynx,MMTGP,15795,5773.360525403999,6212.700124740601,0.0,0.0,106,90734.47251378716,226.29384896175884,0.4855868202028858,90525.72493753843,225.4322540470104,0.4828426134966921
673,1196_BNG_pharynx,MMTGP,21575,5081.276667657,5116.9091238975525,0.0,0.0,146,90057.11119422095,224.5158953062741,0.4793474254832113,90775.3626131355,225.62282320504607,0.4789070291515872
674,1196_BNG_pharynx,MMTGP,22118,6382.2285380779995,6431.234898805618,0.0,0.0,123,89673.83029788826,226.4495165317031,0.48343526881197774,91002.52491367444,227.3173200869105,0.4805136493262342
675,1196_BNG_pharynx,MMTGP,23654,3991.341922819,4177.14262342453,0.0,0.0,140,86735.86309255219,219.76921081775208,0.4950311476190873,90480.28087533994,223.2289907552765,0.47930607244587087
676,1196_BNG_pharynx,MMTGP,29802,5023.669366172,5063.39887213707,0.0,0.0,130,88932.63961354576,221.01098605323807,0.48177935925729776,90886.80785189757,223.77889207385368,0.4791033378490086
677,1196_BNG_pharynx,MMTGP,5390,4910.848052220001,4948.042654752731,0.0,0.0,140,86999.06459645364,219.39814819475208,0.5037848032500598,90984.89778225179,224.0798578217403,0.4810579928376102
678,1196_BNG_pharynx,MMTGP,6265,5891.015423386,5932.537500619888,0.0,0.0,130,90413.65922138741,223.38691378931156,0.46798960175582904,90201.34460449698,223.4798053246226,0.48328430529807875
679,1196_BNG_pharynx,MMTGP,860,6322.934247052999,6957.828200340271,0.0,0.0,128,88654.53378710736,221.83171518425652,0.4886261627354179,89565.63441912721,222.9904727088949,0.48726411175679574
750,1199_BNG_echoMonths,MMTGP,11284,3976.988025558,4009.58402633667,0.0,0.0,145,136.73109544037442,9.207832389333678,0.4459607149230983,137.08691023482703,9.149462311490277,0.4478042715010685
751,1199_BNG_echoMonths,MMTGP,11964,5175.082892809,5217.695139169693,0.0,0.0,148,135.2475606037116,9.143071314687356,0.4515211230936893,138.8500744050794,9.174986374055468,0.44585768674544723
752,1199_BNG_echoMonths,MMTGP,15795,3616.4911364420004,3787.465752840042,0.0,0.0,162,137.46812040893067,9.166504620922938,0.4512768205489842,136.49967688329792,9.031541149438599,0.4510341537973308
753,1199_BNG_echoMonths,MMTGP,21575,6074.804800681,6122.708621501923,0.0,0.0,125,135.48429947960895,9.101757334062908,0.45896230501956936,139.48424602266692,9.267960734282916,0.4456964472769861
754,1199_BNG_echoMonths,MMTGP,22118,4522.8155172940005,4565.047071933746,0.0,0.0,135,138.97306359378345,9.24883741913926,0.4385324483324511,141.1039712564458,9.300289250077226,0.44207234100082415
755,1199_BNG_echoMonths,MMTGP,23654,4436.437656006,4474.640634536743,0.0,0.0,138,135.89153398985894,9.067216482399925,0.45542266730468983,141.75705965674163,9.276956039022512,0.44912296828576403
756,1199_BNG_echoMonths,MMTGP,29802,4404.338447312,4436.243014574051,0.0,0.0,144,138.81297274610185,9.232242950427324,0.44624519584373623,136.53505394560125,9.07636889409779,0.44993838612148884
757,1199_BNG_echoMonths,MMTGP,5390,4032.378113229,4373.811911582947,0.0,0.0,150,137.64984463959865,9.119023383831564,0.44984651295950684,137.77666480060637,9.067324451020921,0.4391015056077777
758,1199_BNG_echoMonths,MMTGP,6265,4613.221056442,4646.2676339149475,0.0,0.0,174,138.95131744740587,9.231038852110975,0.452840014830159,134.01399938099084,9.035794587778799,0.4568974449920984
759,1199_BNG_echoMonths,MMTGP,860,3939.697554751,3967.099564552307,0.0,0.0,127,134.71829365486713,9.061303376325133,0.45985902644875787,140.688773903705,9.334695309408565,0.4472304505137461
830,1201_BNG_breastTumor,MMTGP,11284,3564.98017179,3585.283170223236,0.0,0.0,155,90.82689843243335,7.352852621915308,0.12379702063038733,94.85359170818613,7.566942753181802,0.11614553732368704
831,1201_BNG_breastTumor,MMTGP,11964,5812.765910702,6172.438929319382,0.0,0.0,144,92.52536689489135,7.538373115478779,0.13681751498697348,93.68197317754301,7.55735791298389,0.12367356101094917
832,1201_BNG_breastTumor,MMTGP,15795,5353.319501281,5584.181091547012,0.0,0.0,176,95.97391847639996,7.630475908940383,0.11690880864294406,95.76991076111405,7.649409710381141,0.11081465958786141
833,1201_BNG_breastTumor,MMTGP,21575,5345.905244896,5439.903642654419,0.0,0.0,156,93.63833353753967,7.547999551952572,0.12537426645090866,95.69347016583312,7.654087412750118,0.11222056970634686
834,1201_BNG_breastTumor,MMTGP,22118,5307.555730185,5464.554911375046,0.0,0.0,147,94.93207466419587,7.6024147535235596,0.13041616812349266,92.75387093827257,7.52253659287933,0.11893819204494505
835,1201_BNG_breastTumor,MMTGP,23654,4178.348231573999,4612.520225524902,0.0,0.0,123,94.8091406671419,7.576190313597156,0.11569738969381616,93.56610409229715,7.572119338741966,0.12536262777935603
836,1201_BNG_breastTumor,MMTGP,29802,4194.342055119,4223.933651685715,0.0,0.0,155,94.10656342156207,7.531228933814147,0.12231101617758322,94.25128815537369,7.593189297199524,0.11318745729791735
837,1201_BNG_breastTumor,MMTGP,5390,4757.591184735001,4796.761439800262,0.0,0.0,147,92.78232421996213,7.529004992883027,0.13456865175610433,94.23964900420204,7.5477167334153,0.12225374985344284
838,1201_BNG_breastTumor,MMTGP,6265,4802.739180932,4837.866668224335,0.0,0.0,147,94.70531837067504,7.627766504831448,0.1277922616065693,95.05623081914966,7.633181448075307,0.11845801909338727
839,1201_BNG_breastTumor,MMTGP,860,4262.629473780999,4295.674032211304,0.0,0.0,154,93.43604571717896,7.502488164386043,0.13843435663487147,93.5817384601659,7.510505978243877,0.1257132743168693
910,1203_BNG_pwLinear,MMTGP,11284,5211.287491574,5316.098749876022,0.0,0.0,117,7.6754205840212775,2.0340943614046743,0.617584076254704,7.858929888137546,2.0469592626773134,0.606767124906601
911,1203_BNG_pwLinear,MMTGP,11964,5440.83721327,5483.173269510269,0.0,0.0,134,7.824636951715096,2.0313708583688586,0.6089162879155741,8.03104893875151,2.0580446087532374,0.6000955144981035
912,1203_BNG_pwLinear,MMTGP,15795,5568.179739381,5768.773433208466,0.0,0.0,155,7.816434443938422,2.032108956758755,0.6128724150725908,7.912366243475122,2.0471559805586854,0.6031000998167975
913,1203_BNG_pwLinear,MMTGP,21575,4580.370042028,4634.776578426361,0.0,0.0,150,7.901189769711196,2.0418972083453975,0.5969467931398935,8.01832743954202,2.068859721490846,0.6030376856972202
914,1203_BNG_pwLinear,MMTGP,22118,4699.255110305,4739.359896183014,0.0,0.0,144,7.935256485515874,2.072476429611034,0.6031230981842572,8.037989519798142,2.079004520028461,0.5971257209163607
915,1203_BNG_pwLinear,MMTGP,23654,4396.581912072,4527.3886868953705,0.0,0.0,133,7.830281224663209,2.0454419113577265,0.6122971720970332,7.929196839660299,2.050690978348417,0.6043615207907549
916,1203_BNG_pwLinear,MMTGP,29802,4938.469463209,4975.218283414841,0.0,0.0,147,7.917908689950578,2.048144743898819,0.605718618041121,7.840776734180465,2.0429111559854327,0.6043998831767539
917,1203_BNG_pwLinear,MMTGP,5390,4327.860089039001,4357.4569046497345,0.0,0.0,151,8.08113141428325,2.0760448106230958,0.6049258218240124,7.927311484862134,2.0541315466521683,0.6010928077221764
918,1203_BNG_pwLinear,MMTGP,6265,4613.147867208,4641.794279098511,0.0,0.0,161,7.824114241845226,2.0429324579178054,0.6136878947580702,7.844707404148949,2.04223632256365,0.608915853110083
919,1203_BNG_pwLinear,MMTGP,860,5232.599212289,5311.649330615997,0.0,0.0,147,7.86507382566352,2.0461637107287043,0.615194866684732,8.035824325099915,2.0573065968948194,0.5980049885518461
990,1595_poker,MMTGP,11284,5093.2742744570005,5251.500370025635,0.0,0.0,137,0.37572063099179626,0.43632613773774176,0.3751440445195712,0.37518862340067927,0.43740294375677485,0.37807382689183144
991,1595_poker,MMTGP,11964,5457.465264291,5558.389224529266,0.0,0.0,125,0.3587966139535482,0.43519555610754834,0.41539351198061414,0.35986274397269824,0.43414916252099944,0.40189814095124343
992,1595_poker,MMTGP,15795,4165.6393607869995,4252.321206569672,0.0,0.0,145,0.3341398808029752,0.43279637873426957,0.411970339665342,0.369107515696078,0.43981863261050375,0.38027776799178326
993,1595_poker,MMTGP,21575,4573.983938416,4629.604184627533,0.0,0.0,144,0.3272434627408524,0.3951803438465196,0.4708489636932198,0.3232487365181623,0.3939983948825132,0.461901796878161
994,1595_poker,MMTGP,22118,4671.322655634,4714.210997104645,0.0,0.0,141,0.34742965844579354,0.42607661789866325,0.4262533651549032,0.3463677633113018,0.42562519541978083,0.41288001606625846
