,dataset,algorithm,random_state,process_time,training time (s),target_noise,feature_noise,model_size,mse_train,mae_train,r2_train,mse_test,mae_test,r2_test
1855,228_elusage,MAPMX-GP,23654,191.133385248,191.61233973503113,0.0,0.0,175,35.23894504599547,4.314853009282092,0.9384096188083596,106.17437134439032,7.929867980781192,0.7860636671177385
1856,228_elusage,MAPMX-GP,29802,192.09882485,193.39854526519775,0.0,0.0,386,27.992032340461343,3.569548805207918,0.9581827306458275,147.45065810060163,10.286663680774058,0.30770130174417587
1857,228_elusage,MAPMX-GP,5390,191.77314522,192.2870659828186,0.0,0.0,299,43.183909912779484,4.562201775767985,0.9294245087917632,232.20419936480602,10.88953014425452,0.45488571494478647
1858,228_elusage,MAPMX-GP,6265,196.655563723,197.84414076805115,0.0,0.0,337,28.13399326458538,3.6415994354559627,0.9506170411375144,128.74443843676704,9.01372962125062,0.7674439898499952
1859,228_elusage,MAPMX-GP,860,189.086497026,193.2641725540161,0.0,0.0,175,50.81676602208755,5.552544108283941,0.920627610187519,174.02613852600982,10.038460471393405,0.4842325446550071
1930,229_pwLinear,MAPMX-GP,11284,835.4872957260001,836.6863477230072,0.0,0.0,402,0.890620533895526,0.712209260878698,0.9567308526406548,2.776259182643857,1.2736961162637843,0.8407733553209724
1931,229_pwLinear,MAPMX-GP,11964,812.20238279,817.3330495357513,0.0,0.0,398,0.884057906053968,0.747846640588733,0.9487806686123961,4.336934293171704,1.6150372619020033,0.8432132469777929
1932,229_pwLinear,MAPMX-GP,15795,811.433007164,812.9422233104706,0.0,0.0,537,1.0117642538413687,0.7765994273366952,0.9478203577913658,3.0461418983259363,1.3903989641848766,0.8524706781234939
1933,229_pwLinear,MAPMX-GP,21575,804.448785039,809.7638924121857,0.0,0.0,396,1.0770605587201805,0.8210284033409027,0.9413758230107521,3.4775601785928556,1.4492084890013133,0.8584613761518305
1934,229_pwLinear,MAPMX-GP,22118,812.176736955,812.3478066921234,0.0,0.0,569,1.2484273039519094,0.8742230160369341,0.9344907071224283,2.261058685501018,1.1733044691927226,0.890746112861385
1935,229_pwLinear,MAPMX-GP,23654,815.951620653,816.2931063175201,0.0,0.0,547,1.1412739922372988,0.8317250944331168,0.9449557826890054,2.578927591153489,1.2336862539623068,0.850372665653244
1936,229_pwLinear,MAPMX-GP,29802,804.869761833,807.8746011257172,0.0,0.0,507,1.1324447506254838,0.8486830624866308,0.9434929622445452,3.6833145066450665,1.4485622239513043,0.8107738968275338
1937,229_pwLinear,MAPMX-GP,5390,831.677590982,831.6854045391083,0.0,0.0,403,0.9281040292372343,0.762893557003261,0.9502411402018689,3.406819060513901,1.482101214879706,0.855225170577319
1938,229_pwLinear,MAPMX-GP,6265,834.844622606,834.9272985458374,0.0,0.0,450,1.2673963149471277,0.8892674774398438,0.9356829448361605,2.687996686766595,1.2635941660911,0.8690253353924197
1939,229_pwLinear,MAPMX-GP,860,825.920724295,825.952424287796,0.0,0.0,418,1.1900615439301268,0.8556529053417126,0.9381072465901173,2.710571484240226,1.253095984674301,0.8749163081443252
2010,230_machine_cpu,MAPMX-GP,11284,572.897307949,572.9351735115051,0.0,0.0,255,514.8356042128374,15.779151964258977,0.9733773317516522,2014.590420251941,25.06692373173974,0.954122797511371
2011,230_machine_cpu,MAPMX-GP,11964,590.7069780319999,592.9795985221863,0.0,0.0,230,462.99174630989455,15.027049444163522,0.9853151462514477,3056.486660534427,28.125395811018162,0.6139271156111262
2012,230_machine_cpu,MAPMX-GP,15795,570.120282394,572.4089798927307,0.0,0.0,233,448.8472649347793,14.581375332693911,0.9811706083979084,1427.5080731418827,23.306640548863786,0.9544628904893184
2013,230_machine_cpu,MAPMX-GP,21575,584.543596383,588.5518822669983,0.0,0.0,220,330.2075647881643,12.927054881910573,0.9736495999804411,8888.091140240072,46.58125126534195,0.8549283829723976
2014,230_machine_cpu,MAPMX-GP,22118,588.7443443669999,588.9053802490234,0.0,0.0,221,514.5915853066842,16.43397669796166,0.9834040598290933,963.7622859377714,19.678741900341024,0.8980726074884477
2015,230_machine_cpu,MAPMX-GP,23654,584.268953603,586.342768907547,0.0,0.0,268,451.480098997349,14.358561233620618,0.984743486462043,961.534544573007,19.893241751053804,0.9299395618253945
2016,230_machine_cpu,MAPMX-GP,29802,586.021816475,590.5463800430298,0.0,0.0,265,392.55085078698437,14.578642071087453,0.9855012850301282,1553.1180437283385,25.888556013051335,0.9285571509925701
2017,230_machine_cpu,MAPMX-GP,5390,580.365668789,580.3809447288513,0.0,0.0,191,513.7443420811184,15.760356873576985,0.978999022136839,4804.596124126901,27.604218712841224,0.8345669673503562
2018,230_machine_cpu,MAPMX-GP,6265,584.042749662,586.4112010002136,0.0,0.0,382,383.1403206739383,13.592246514246975,0.9773401558188287,11210.062224033254,43.68402322229706,0.7772176940157267
2019,230_machine_cpu,MAPMX-GP,860,580.25054819,581.3753895759583,0.0,0.0,186,593.1203599174032,17.397676535492405,0.974217567283679,997.8474794624767,20.684023926573822,0.9704330228857246
2090,294_satellite_image,MAPMX-GP,11284,1275.919973803,1276.2855770587921,0.0,0.0,468,0.7883953099601165,0.5951075533552278,0.840050352966293,0.6899007332764125,0.556992706195609,0.8567683031161704
2091,294_satellite_image,MAPMX-GP,11964,1733.368555266,1741.1886427402496,0.0,0.0,563,0.7460478698045027,0.5752122100009026,0.8471829967276512,0.7365250607437831,0.5669018626352661,0.8514364724062856
2092,294_satellite_image,MAPMX-GP,15795,1716.692191402,1718.4103055000305,0.0,0.0,327,0.7912939148214735,0.6081888256714464,0.8399156154532569,0.7971669656061259,0.6110617763577979,0.8328683459312558
2093,294_satellite_image,MAPMX-GP,21575,1882.758034615,1883.0069873332977,0.0,0.0,444,0.709306462716401,0.5611880641925515,0.856118885181878,0.7400269995698497,0.5672537020745702,0.8462263068894542
2094,294_satellite_image,MAPMX-GP,22118,1866.370596033,1866.6446647644043,0.0,0.0,336,0.7415549318509826,0.5618416481736193,0.8495589813727416,0.7969050807302415,0.5838495420545002,0.8343734698651903
2095,294_satellite_image,MAPMX-GP,23654,1743.511692927,1749.9892807006836,0.0,0.0,311,0.7651829293028043,0.5996027174063415,0.8425380808125754,0.7407244768252579,0.590953260233244,0.8524061129348605
2096,294_satellite_image,MAPMX-GP,29802,1304.417998307,1304.6174499988556,0.0,0.0,518,0.7078397451440344,0.540071810560902,0.8551965141780147,0.7659782025993271,0.5587597933904905,0.8449497195665259
2097,294_satellite_image,MAPMX-GP,5390,1874.308172845,1874.5002932548523,0.0,0.0,484,0.7914044953092694,0.6135234298888536,0.837031140686283,0.7969855042552918,0.6201750707475183,0.8417586823139943
2098,294_satellite_image,MAPMX-GP,6265,1718.597667903,1718.7982468605042,0.0,0.0,397,0.7180663700070715,0.5654502749502204,0.8540820185785749,0.8073918648418885,0.5978587174790962,0.8332468983163126
2099,294_satellite_image,MAPMX-GP,860,1866.820546128,1866.891445159912,0.0,0.0,320,0.7711597379510534,0.619081345126004,0.8434249169156891,0.789495120402442,0.6221408337636659,0.8365125814291937
2170,344_mv,MAPMX-GP,11284,2810.362274937,2823.3585438728333,0.0,0.0,382,0.01413551064837504,0.03730434776444041,0.9998682909644654,0.01586718898213733,0.03890479837283844,0.9998556052934832
2171,344_mv,MAPMX-GP,11964,2570.3481023520003,2570.6217319965363,0.0,0.0,357,0.01643933104534234,0.042998952315772936,0.9998473004972954,0.01564357217355093,0.042053417429632256,0.9998562347963764
2172,344_mv,MAPMX-GP,15795,1961.929737773,1962.100307226181,0.0,0.0,341,0.015422208623604083,0.04221472417332094,0.999858631417331,0.017087763562346488,0.044484947285131006,0.9998430039731749
2173,344_mv,MAPMX-GP,21575,1980.661215642,1980.8607866764069,0.0,0.0,483,0.0033319942145502678,0.020419691922949717,0.9999690568648785,0.003433793536281436,0.02068085799586933,0.9999677685859988
2174,344_mv,MAPMX-GP,22118,2615.996634339,2616.1113018989563,0.0,0.0,399,0.0041123938706951295,0.024316226222320495,0.9999621382354276,0.004492381374609577,0.02636581424077464,0.9999591153011437
2175,344_mv,MAPMX-GP,23654,2651.805541723,2655.7355511188507,0.0,0.0,289,0.017100740780325314,0.06501533025459853,0.9998408934322659,0.015663309141529233,0.06332227058253309,0.9998560995127596
2176,344_mv,MAPMX-GP,29802,2700.895502416,2704.7693195343018,0.0,0.0,451,0.017978469237995794,0.043683822242652874,0.9998310152132474,0.018589305564605463,0.0452508334228764,0.9998264923487511
2177,344_mv,MAPMX-GP,5390,2796.575938339,2797.2660794258118,0.0,0.0,448,0.007444688787836272,0.028165076959721837,0.9999321544316595,0.006886093232190882,0.0266987427788973,0.9999357163920656
2178,344_mv,MAPMX-GP,6265,2751.824996726,2752.0068168640137,0.0,0.0,272,0.01699936482820846,0.04889072171939535,0.9998380246295994,0.01721242657114579,0.04968103898675506,0.9998423006085557
2179,344_mv,MAPMX-GP,860,2799.9351618,2815.339502096176,0.0,0.0,344,0.015462586953139965,0.03800417116026971,0.9998580830486075,0.014249703503551741,0.036796058635190455,0.9998669558290018
2250,4544_GeographicalOriginalofMusic,MAPMX-GP,11284,917.331442847,917.9838607311249,0.0,0.0,214,0.1744337390721621,0.3138329633432609,0.8322391256152234,0.20383582063622885,0.348787615925945,0.7681650596961106
2251,4544_GeographicalOriginalofMusic,MAPMX-GP,11964,906.385083832,906.3954799175262,0.0,0.0,154,0.17514558586894577,0.31408733798249056,0.8325858698609663,0.18554497139501147,0.3256413595949199,0.7841532759415821
2252,4544_GeographicalOriginalofMusic,MAPMX-GP,15795,899.649626506,905.7394909858704,0.0,0.0,139,0.1756314508723529,0.3157935481367078,0.8194610989292758,0.20846545505899072,0.3470648945759956,0.8071415777064337
2253,4544_GeographicalOriginalofMusic,MAPMX-GP,21575,911.909945978,913.1882059574127,0.0,0.0,251,0.15941030181368973,0.2979402600026529,0.8291715909472526,0.217340242730983,0.3473125364738286,0.8180463622920935
2254,4544_GeographicalOriginalofMusic,MAPMX-GP,22118,902.278256364,904.3296480178833,0.0,0.0,160,0.143564539413072,0.2911529198981567,0.8544467580027998,0.30387187825346923,0.4025156256065039,0.7079111981099595
2255,4544_GeographicalOriginalofMusic,MAPMX-GP,23654,906.990704627,912.057012796402,0.0,0.0,149,0.17745350840621224,0.319140392152079,0.827711672213113,0.18116575045491817,0.3132099920821095,0.7985522092830979
2256,4544_GeographicalOriginalofMusic,MAPMX-GP,29802,918.393307487,919.702892780304,0.0,0.0,204,0.17485766163306662,0.31371982303493867,0.8312137590035249,0.21190751601019497,0.3423932706851269,0.7618589526500359
2257,4544_GeographicalOriginalofMusic,MAPMX-GP,5390,908.519665511,908.5136106014252,0.0,0.0,151,0.1709918892733987,0.30762453276026025,0.821256089018889,0.22333079868059807,0.36837517469045383,0.8017299938628781
2258,4544_GeographicalOriginalofMusic,MAPMX-GP,6265,902.963799494,903.9188108444214,0.0,0.0,141,0.17143098990622246,0.3171709510322935,0.8297536996887779,0.21697060041940677,0.3424944722526617,0.7781214803160726
2259,4544_GeographicalOriginalofMusic,MAPMX-GP,860,910.8298158250001,911.133332490921,0.0,0.0,176,0.18015357663716305,0.3234086871467971,0.8314507873558442,0.18479236034942523,0.3254381190915646,0.7646075833187085
2330,485_analcatdata_vehicle,MAPMX-GP,11284,324.348949818,324.4507005214691,0.0,0.0,690,165.44732356564307,9.767585660421462,0.9979519107493025,12331.691521485218,84.0487772300147,0.8334497202929733
2331,485_analcatdata_vehicle,MAPMX-GP,11964,330.100241389,330.91088366508484,0.0,0.0,304,102.54903671960918,8.03867548486989,0.998671003968586,19788.120085060305,98.49996866351286,0.7673080133028386
2332,485_analcatdata_vehicle,MAPMX-GP,15795,328.936682154,329.9143273830414,0.0,0.0,391,406.82308079523153,14.23011618082193,0.9957389728024988,7587.913694894945,62.72772331130374,0.7255148333321094
2333,485_analcatdata_vehicle,MAPMX-GP,21575,320.531290168,321.12340354919434,0.0,0.0,438,257.2777715466225,12.526293010730626,0.9962918454046696,13833.826530428765,83.7024051685567,0.869813132277053
2334,485_analcatdata_vehicle,MAPMX-GP,22118,323.69012572099996,325.42868542671204,0.0,0.0,479,193.9662859488468,10.632771526599532,0.9976646332248179,16870.412524131738,70.1647290620922,0.746850674281937
2335,485_analcatdata_vehicle,MAPMX-GP,23654,324.056463173,325.00466775894165,0.0,0.0,394,166.29473428020117,10.101883205121844,0.9977708186453002,44469.82618113928,151.94523448156045,0.4504339677154563
2336,485_analcatdata_vehicle,MAPMX-GP,29802,334.221180555,334.89826917648315,0.0,0.0,606,214.19960867578686,10.468423336328483,0.9972299741386885,79518.27975257875,221.8564885688179,-0.004059181361774522
2337,485_analcatdata_vehicle,MAPMX-GP,5390,324.978655242,325.05247616767883,0.0,0.0,285,200.60840001319622,10.122881379995453,0.9978440748609074,110668.8844081094,191.14086948896457,-1.9597931148241048
2338,485_analcatdata_vehicle,MAPMX-GP,6265,323.305311661,323.3081924915314,0.0,0.0,243,877.2785606737668,19.038632708062046,0.9891860872832461,15106.52461830806,98.84217437824087,0.7839282462682177
2339,485_analcatdata_vehicle,MAPMX-GP,860,327.997983842,328.01329350471497,0.0,0.0,283,1882.0973052689665,29.830325017835467,0.970843865423816,24887.423270683506,129.28116306431025,0.6728555485489025
2410,503_wind,MAPMX-GP,11284,1751.641124023,1751.6920216083527,0.0,0.0,147,9.227103217832333,2.327822841254329,0.798164808534696,9.531044965746442,2.348361702870275,0.7738456303197347
2411,503_wind,MAPMX-GP,11964,1736.7768646470001,1736.7649891376495,0.0,0.0,178,9.437840453487699,2.3424948325405683,0.7940846593294442,9.32949393815484,2.3575340495177115,0.7772494026258673
2412,503_wind,MAPMX-GP,15795,1750.668807062,1750.8338029384613,0.0,0.0,156,9.259272544755188,2.3477030907372174,0.7929265102308831,9.889120533156655,2.3372645517813355,0.7815207578871362
2413,503_wind,MAPMX-GP,21575,1569.070029548,1569.1211831569672,0.0,0.0,157,9.464759884368105,2.3580891126880723,0.7918900237718576,9.065143838817402,2.3092077632959325,0.7890675679223562
2414,503_wind,MAPMX-GP,22118,1668.633301845,1675.1042420864105,0.0,0.0,143,9.610235770472894,2.354048752848206,0.7837869794686014,8.76473949236043,2.331348108409384,0.8097608451791517
2415,503_wind,MAPMX-GP,23654,1775.804298476,1776.0724439620972,0.0,0.0,170,9.363011973002948,2.3477586264154375,0.7910481069447203,9.63828339996054,2.38214153381277,0.7856142629894592
2416,503_wind,MAPMX-GP,29802,1208.8720308190002,1209.052753686905,0.0,0.0,119,9.353125051083854,2.3501626114734355,0.7931353689824239,9.678090659553247,2.3677159449444076,0.7788130478800198
2417,503_wind,MAPMX-GP,5390,1607.814108303,1615.493578195572,0.0,0.0,170,9.110668028805538,2.313212777887137,0.7941928851454241,10.302897439780626,2.423716867473198,0.7789569215829215
2418,503_wind,MAPMX-GP,6265,1302.289516537,1302.4297540187836,0.0,0.0,167,9.417530683741852,2.3477017666723,0.7930159005533515,9.520216001524144,2.35967168255494,0.7781829582757007
2419,503_wind,MAPMX-GP,860,1625.200427798,1625.4301481246948,0.0,0.0,205,9.228944170693161,2.336718767832192,0.7935499070998673,10.085399675789178,2.3995737693578985,0.7773955055636239
2490,505_tecator,MAPMX-GP,11284,964.625624344,964.5635123252869,0.0,0.0,164,0.17823049845645092,0.32764136375117114,0.9991421951296938,0.5204363414311276,0.5351852822435125,0.9973751451833747
2491,505_tecator,MAPMX-GP,11964,956.0956754570001,966.1937916278839,0.0,0.0,272,0.1663232071327052,0.32058464788649266,0.9991154999388415,0.7164719686590699,0.5356791822031451,0.9972170085404397
2492,505_tecator,MAPMX-GP,15795,939.148919637,939.9091861248016,0.0,0.0,259,0.15766081653674383,0.2984410024364944,0.9992620022219584,0.3457753526466813,0.42816622755306816,0.9980836749876294
2493,505_tecator,MAPMX-GP,21575,940.074033985,942.2099900245667,0.0,0.0,128,0.16947414369211627,0.3247799074632941,0.999105208218189,0.4514929828476798,0.5087162891776124,0.9981846331184764
2494,505_tecator,MAPMX-GP,22118,932.590096322,932.5868563652039,0.0,0.0,135,0.18353191610525588,0.33519381055837966,0.9991057248827937,0.5259719793547143,0.5519826986819644,0.9974219572840349
2495,505_tecator,MAPMX-GP,23654,943.180498124,944.1377778053284,0.0,0.0,160,0.1700583575433752,0.3164834429558583,0.9991540100026544,0.4009039120334478,0.442507273269562,0.9981663299633229
2496,505_tecator,MAPMX-GP,29802,937.0919988109999,937.1862683296204,0.0,0.0,137,0.1814670439023846,0.32195037201638277,0.9991152166832864,0.8908953804593043,0.6375016088645765,0.9956805627006377
2497,505_tecator,MAPMX-GP,5390,948.095826829,949.5636162757874,0.0,0.0,234,0.15745261015529707,0.30565656464689067,0.999263215312756,0.6852720634225447,0.5745933749978377,0.9962024131924854
2498,505_tecator,MAPMX-GP,6265,947.744556618,955.3847217559814,0.0,0.0,163,0.20032749261406851,0.34129636595514123,0.9989701871165837,0.598028928504126,0.6001889185832693,0.9974844675807121
2499,505_tecator,MAPMX-GP,860,957.541291095,957.5091948509216,0.0,0.0,193,0.21050051151235116,0.35544593734914687,0.9989478478054407,0.28451636180568013,0.42869715992175256,0.9987148288649634
2570,519_vinnie,MAPMX-GP,11284,178.95152085299998,178.95455884933472,0.0,0.0,28,2.118191927949386,1.1650268125174463,0.764201823685755,2.992758481694581,1.3600815174261636,0.7202638389161133
2571,519_vinnie,MAPMX-GP,11964,184.74007560299998,185.4336440563202,0.0,0.0,37,2.3788192574388236,1.240976881681373,0.7601157160596068,2.107265158087213,1.1557525220029568,0.7203800974543904
2572,519_vinnie,MAPMX-GP,15795,179.18348532500002,179.1911497116089,0.0,0.0,52,2.15493926786817,1.1587657947019492,0.7632218370958772,2.714638048031029,1.3215979269697902,0.7373653747322152
2573,519_vinnie,MAPMX-GP,21575,185.333618129,186.2025592327118,0.0,0.0,78,2.0929749106445046,1.1234473362099286,0.7757509133206437,3.087314217327177,1.398591785234876,0.6786643892125732
2574,519_vinnie,MAPMX-GP,22118,180.783289111,180.78348088264465,0.0,0.0,70,2.307947879500146,1.2197633445228806,0.7719399670161445,2.244861506765457,1.1566031794589715,0.6919774515985304
2575,519_vinnie,MAPMX-GP,23654,187.39574978,188.96325206756592,0.0,0.0,77,2.164979396877196,1.1863163830768644,0.7453044729672202,2.7637852490829355,1.308513856418389,0.7718042754014098
2576,519_vinnie,MAPMX-GP,29802,179.074586697,179.0745759010315,0.0,0.0,83,2.1232315144479106,1.164640153375623,0.780952654637996,2.844078943602674,1.355504638465377,0.6680485688012243
2577,519_vinnie,MAPMX-GP,5390,182.898681156,183.05450701713562,0.0,0.0,31,2.175376984277894,1.1722069804905215,0.7709109683882256,2.6205258034914656,1.3189534090381683,0.7138367812536544
2578,519_vinnie,MAPMX-GP,6265,182.599478484,182.72241187095642,0.0,0.0,46,2.4118152942125706,1.241057330833566,0.7454955669229262,1.9674405046322714,1.1463905946040382,0.7864666696213501
2579,519_vinnie,MAPMX-GP,860,180.543749889,180.5436544418335,0.0,0.0,102,2.227362295816221,1.19394543725137,0.751253234525746,2.5855567323761295,1.2892174718819829,0.7526117477026572
2650,522_pm10,MAPMX-GP,11284,540.805340394,612.5682044029236,0.0,0.0,256,0.4261655724971269,0.5180138899148344,0.4848801142046041,0.4033243713165554,0.49401631355217207,0.38298993019949135
2651,522_pm10,MAPMX-GP,11964,586.535606227,614.1237001419067,0.0,0.0,267,0.3948560736176082,0.49181306519926604,0.458565511502692,0.6176075908522846,0.6083371885154146,0.3309452839452449
2652,522_pm10,MAPMX-GP,15795,437.16100038400003,438.47951340675354,0.0,0.0,352,0.3719980292919086,0.45588870550633653,0.5152592124916215,0.6102748487564779,0.6134921676875364,0.26820763528544167
2653,522_pm10,MAPMX-GP,21575,581.315657912,581.7010746002197,0.0,0.0,213,0.37228478306819834,0.4824339364773194,0.5236319236958047,0.5594409839851122,0.5907950163108141,0.2959460750652615
2654,522_pm10,MAPMX-GP,22118,565.422067925,565.4370787143707,0.0,0.0,215,0.4033288634444115,0.4891359259606722,0.48180625680190514,0.5280913681571595,0.5473476939059846,0.33575697531604076
2655,522_pm10,MAPMX-GP,23654,583.072509436,584.9230365753174,0.0,0.0,221,0.38944608299048455,0.4746260455795838,0.4985498944700567,0.5457834938515665,0.5685073004150943,0.3242284385635271
2656,522_pm10,MAPMX-GP,29802,599.207115759,599.218923330307,0.0,0.0,270,0.40633981859672336,0.49987034591431323,0.4843963950771596,0.6304506219049867,0.5680478844736456,0.17975953386647348
2657,522_pm10,MAPMX-GP,5390,572.334052283,604.5444490909576,0.0,0.0,209,0.37361704338415014,0.4956130800024151,0.524217175760205,0.538440531469356,0.581234943669522,0.3057644168186976
2658,522_pm10,MAPMX-GP,6265,549.759000812,652.9284887313843,0.0,0.0,352,0.38974338723014595,0.47929532364705285,0.5059438349054795,0.6231233657123507,0.6183661847593004,0.19094931881757293
2659,522_pm10,MAPMX-GP,860,564.867241187,637.1517450809479,0.0,0.0,192,0.3562790442897505,0.4700004771264382,0.5011372022155643,0.7051560268320038,0.6504975154551658,0.28394527172949113
2730,523_analcatdata_neavote,MAPMX-GP,11284,177.66664340999998,178.22254252433777,0.0,0.0,32,0.8083682955615186,0.5956401795669114,0.9479478036708007,0.39618754236028786,0.42637611186138735,0.9747689816613837
2731,523_analcatdata_neavote,MAPMX-GP,11964,173.698924302,173.8003568649292,0.0,0.0,39,0.5402542587349667,0.4985983093418141,0.9660833682434801,1.2974851192812713,0.6969409232262005,0.9040775727997641
2732,523_analcatdata_neavote,MAPMX-GP,15795,185.299213957,185.91592621803284,0.0,0.0,40,0.6812178803959802,0.5839436779069122,0.9546290307707281,0.8518429372364446,0.6762542271514875,0.9479364525940956
2733,523_analcatdata_neavote,MAPMX-GP,21575,176.55381824100002,176.67000484466553,0.0,0.0,30,0.6883813571846786,0.5335708979933426,0.9550189915180078,0.7870017182390103,0.6019159380456438,0.9510376195600855
2734,523_analcatdata_neavote,MAPMX-GP,22118,181.359023625,181.5919587612152,0.0,0.0,32,0.557151040533298,0.49141671231338707,0.9645622302795264,1.1733844224192336,0.7116106035177973,0.9152570760328147
2735,523_analcatdata_neavote,MAPMX-GP,23654,174.200337672,174.2240436077118,0.0,0.0,30,0.7339077074260828,0.5472711499206478,0.9540664613317342,0.671005713732362,0.504812488913769,0.9510985807972567
2736,523_analcatdata_neavote,MAPMX-GP,29802,184.34770703200002,185.37567710876465,0.0,0.0,95,0.6245379617828444,0.5071274240219751,0.9608515419115127,1.0088902779379614,0.6589749461882668,0.9303560389097387
2737,523_analcatdata_neavote,MAPMX-GP,5390,174.656002677,175.34518218040466,0.0,0.0,45,0.7904968625794635,0.5881345766529482,0.9484494429140061,0.4761855596567585,0.5327505214005364,0.9690820720148063
2738,523_analcatdata_neavote,MAPMX-GP,6265,175.54960071899998,175.55368375778198,0.0,0.0,112,0.7997629463346244,0.5946223347978594,0.9482412148150828,0.5528712413953434,0.5141714852649807,0.9607067857775654
2739,523_analcatdata_neavote,MAPMX-GP,860,174.746080276,174.74749732017517,0.0,0.0,77,0.5728607843540207,0.46134500616548363,0.9648852307827369,1.1676750014145543,0.7198678554588069,0.9111737005983329
2810,527_analcatdata_election2000,MAPMX-GP,11284,702.180774927,709.4616148471832,0.0,0.0,33,7168.322870918864,33.79348069406406,0.9999989692351765,1719.018376585714,25.851799569074927,0.9999974727089543
2811,527_analcatdata_election2000,MAPMX-GP,11964,702.311899093,702.7061076164246,0.0,0.0,31,2092.200739120346,21.68991226078986,0.9999996793786762,24738.7810393572,57.92163918100714,0.9999901552891949
2812,527_analcatdata_election2000,MAPMX-GP,15795,711.645320389,714.8745889663696,0.0,0.0,39,14395.694351299484,62.431007025065625,0.9999977285632428,45016.9881230238,148.3868356483979,0.9999846488092985
2813,527_analcatdata_election2000,MAPMX-GP,21575,703.091236699,703.285183429718,0.0,0.0,20,4529.483375027209,47.18232496347635,0.9999990354583316,63782.29352975452,114.55412439352307,0.999991650063804
2814,527_analcatdata_election2000,MAPMX-GP,22118,720.5972646030001,720.6118204593658,0.0,0.0,28,25993.150298304907,114.05314812132048,0.9999956977519909,206768.909844251,229.48832054948883,0.9999470876343982
2815,527_analcatdata_election2000,MAPMX-GP,23654,709.5555700409999,712.9520506858826,0.0,0.0,28,4800.598075282375,42.12437055784867,0.9999980335072516,202163.27222057694,205.0857518626251,0.9999841555351896
2816,527_analcatdata_election2000,MAPMX-GP,29802,706.9832527240001,711.399866104126,0.0,0.0,28,7401.077072391308,34.73247864557321,0.9999989269859147,645.5906921630209,14.748827243494281,0.9999986696910222
2817,527_analcatdata_election2000,MAPMX-GP,5390,703.97568986,711.4531037807465,0.0,0.0,34,9087.868271607369,48.87033675038358,0.9999986043523211,14217234.719594033,976.058712448374,0.9943829965746962
2818,527_analcatdata_election2000,MAPMX-GP,6265,722.761891645,725.1636106967926,0.0,0.0,24,749.2987915144788,16.578404724571666,0.9999996995001966,25312.403514529553,73.2491659300906,0.9999980689702014
2819,527_analcatdata_election2000,MAPMX-GP,860,718.5176316100001,721.4987170696259,0.0,0.0,41,2447.068984645661,36.75795386714941,0.999999407335256,176025762.84344843,3374.615832438054,0.9795930045230048
2890,529_pollen,MAPMX-GP,11284,519.444632422,520.7775363922119,0.0,0.0,187,2.029568919431643,1.1247631718342856,0.7940998692014192,1.968269572835392,1.1157904521508342,0.8025263136515204
2891,529_pollen,MAPMX-GP,11964,532.6218276740001,532.6088571548462,0.0,0.0,217,1.9850025762031451,1.1225311026624756,0.8025983096695567,2.074081060820334,1.127555189936588,0.7786021423846808
2892,529_pollen,MAPMX-GP,15795,532.828202874,537.5022246837616,0.0,0.0,219,1.9597253648375617,1.1031384359793799,0.797568238892049,2.1614405615891967,1.1668970256653424,0.7940264498425222
2893,529_pollen,MAPMX-GP,21575,527.177382871,534.0187842845917,0.0,0.0,83,2.034054785382731,1.132999372248373,0.791969648983667,1.9409661454301188,1.0915636366892743,0.8095363673353727
2894,529_pollen,MAPMX-GP,22118,513.794680937,514.1896114349365,0.0,0.0,232,2.007206061798944,1.1199939425556322,0.8003121961431028,2.052909986800363,1.1430815191946029,0.7811998992149756
2895,529_pollen,MAPMX-GP,23654,512.11320701,521.2445170879364,0.0,0.0,222,1.984205022733954,1.1115384501240542,0.8011437705203903,2.084290874247226,1.154783241383741,0.7815926314164384
2896,529_pollen,MAPMX-GP,29802,529.715064796,529.7023341655731,0.0,0.0,193,1.9656771156215633,1.106702712027522,0.8007879191472191,2.159943349483002,1.1677104985753974,0.7825466482209485
2897,529_pollen,MAPMX-GP,5390,511.453614579,514.7825782299042,0.0,0.0,233,1.9864012678234413,1.1187480172391235,0.8010956012819839,2.0668440364899032,1.1297672968860306,0.7842135943562523
2898,529_pollen,MAPMX-GP,6265,515.014500537,518.7617335319519,0.0,0.0,212,2.016510867073265,1.1246431636277086,0.7968205834921085,1.973298057353428,1.1100486945174868,0.7975735912817405
2899,529_pollen,MAPMX-GP,860,513.811350269,516.127721786499,0.0,0.0,163,1.931415187929002,1.097146312272524,0.8030599295567795,2.211780299277818,1.1840200665060108,0.781304741644036
2970,537_houses,MAPMX-GP,11284,2128.1058274670004,2128.1943135261536,0.0,0.0,163,3589064721.5440984,42233.76399863463,0.7392158117854537,3517373504.428352,41639.08267908529,0.7326333721104449
2971,537_houses,MAPMX-GP,11964,1465.064327843,1465.263192653656,0.0,0.0,225,3578442924.837099,42439.767052936746,0.7322662690735694,3583184378.4983096,42429.62706063048,0.7364824282369355
2972,537_houses,MAPMX-GP,15795,1692.0041954360001,1692.1982567310333,0.0,0.0,162,3570021195.8002806,42374.39452786027,0.7305272085168002,3809059939.2846975,43776.96666836946,0.7183195760280561
2973,537_houses,MAPMX-GP,21575,2147.796251536,2148.4901871681213,0.0,0.0,158,3380412860.7431707,41094.12047857364,0.7421402601100557,3597209299.558571,41536.81241454793,0.734025263038435
