,dataset,algorithm,random_state,process_time,training time (s),target_noise,feature_noise,model_size,mse_train,mae_train,r2_train,mse_test,mae_test,r2_test
1851,503_wind,PSTree,11964,1398.572563669,1398.7063972949982,0.0,0.0,680,9.097342644146732,2.3086459538386164,0.8015136599311774,9.040441019182921,2.335023086312109,0.7841508177294678
1852,503_wind,PSTree,15795,1397.752633395,1397.877758026123,0.0,0.0,597,9.148781683468702,2.3410099279448433,0.7953975173346916,9.700412140635452,2.3175827270335256,0.7856898714539227
1853,503_wind,PSTree,21575,1363.802264016,1363.9504165649414,0.0,0.0,653,9.42388990073185,2.3511854096523903,0.7927886679452859,9.291165658979764,2.339975229705336,0.7838083758921851
1854,503_wind,PSTree,22118,1382.3038836500002,1382.6048951148987,0.0,0.0,807,9.419773018201987,2.335328443762202,0.7880720488415862,8.770478934787866,2.340440316471069,0.8096362702642338
1855,503_wind,PSTree,23654,1402.211573213,1402.271962404251,0.0,0.0,767,8.79529871772277,2.2918710527335193,0.8037176154047552,9.205761027451738,2.332832669301509,0.7952349209174288
1856,503_wind,PSTree,29802,1397.565875534,1397.7548236846924,0.0,0.0,1055,8.9296945426521,2.2948375744053418,0.8025004523540151,9.415400283356579,2.3315868195889347,0.7848166787309913
1857,503_wind,PSTree,5390,1362.8705962630002,1362.9642565250397,0.0,0.0,484,8.888128353174208,2.291692148501238,0.7992199861700194,10.053442053423257,2.4104890345500563,0.7843088516443868
1858,503_wind,PSTree,6265,1399.102690839,1399.1942126750946,0.0,0.0,711,9.202346600291923,2.3226868120734676,0.7977453445258599,9.47092612695716,2.359189723615691,0.7793313916895707
1859,503_wind,PSTree,860,1391.412273001,1394.2074840068817,0.0,0.0,452,8.964155205752943,2.309674434530999,0.7994731964165835,9.856594890878423,2.3917224340744903,0.7824456746304931
1910,505_tecator,PSTree,11284,562.6146891149999,566.4944422245026,0.0,0.0,548,0.28661438318628896,0.41611186161066405,0.9986205547539493,0.4906622728270083,0.4991408774872534,0.9975253126508715
1911,505_tecator,PSTree,11964,555.604490406,555.7210698127747,0.0,0.0,703,0.30242014376104903,0.42108382452824206,0.9983917419567385,1.01407133315466,0.6722038673732436,0.9960610435815986
1912,505_tecator,PSTree,15795,596.538124096,596.5611176490784,0.0,0.0,258,0.664228622667137,0.6328705726325967,0.9968907984976358,0.8447066839970006,0.6232837361404863,0.9953185427062117
1913,505_tecator,PSTree,21575,515.802319439,522.0682032108307,0.0,0.0,464,0.3807192279886351,0.4730792131685989,0.9979898736824391,0.6094229481734386,0.6081026173168301,0.9975496269510621
1914,505_tecator,PSTree,22118,551.9446908389999,551.9543147087097,0.0,0.0,260,0.6034418077617425,0.5843438906642773,0.9970596776581689,0.7581559213158435,0.6786628373244896,0.9962839116393386
1915,505_tecator,PSTree,23654,560.33548932,560.4124870300293,0.0,0.0,433,0.30963597782649244,0.4184501863433087,0.9984596526519272,0.6157542742080041,0.6004106057925135,0.9971836389501809
1916,505_tecator,PSTree,29802,540.681228398,540.7683992385864,0.0,0.0,525,0.2722478407205055,0.4070708293548429,0.9986725945257015,0.4915381200167909,0.5378614962344694,0.9976168154687655
1917,505_tecator,PSTree,5390,547.468686892,547.6199059486389,0.0,0.0,384,0.2969130003888481,0.4178038031896119,0.9986106235272034,0.8369704667755095,0.6473829277710913,0.9953617429156073
1918,505_tecator,PSTree,6265,580.54089666,582.9356873035431,0.0,0.0,613,0.29828621439383207,0.42097406551924976,0.9984666159271508,1.5739362209768932,0.8686303143974262,0.9933794380153776
1919,505_tecator,PSTree,860,555.574025196,558.6109099388123,0.0,0.0,493,0.2888990335915318,0.402756330472342,0.9985559856837612,0.8252263229059911,0.6534755640158507,0.996272421581169
1970,519_vinnie,PSTree,11284,427.310187433,427.6314685344696,0.0,0.0,603,1.8291413131206467,1.090065620191847,0.7963790815346748,3.492401056803556,1.436317605778091,0.6735617422618214
1971,519_vinnie,PSTree,11964,432.478015561,432.6818218231201,0.0,0.0,858,2.122089488758927,1.1582008373601402,0.7860047938167233,2.157142023568803,1.18020995734668,0.7137617731245266
1972,519_vinnie,PSTree,15795,428.531521107,428.5862476825714,0.0,0.0,588,2.0119335667251974,1.131130123024829,0.7789348679484573,2.77201845677624,1.3389009841436055,0.7318139598172724
1973,519_vinnie,PSTree,21575,446.383876009,446.8657512664795,0.0,0.0,790,1.9566319761942883,1.0930308891384608,0.7903592004865082,3.541148746147838,1.518910648535015,0.6314281232385626
1974,519_vinnie,PSTree,22118,438.199257968,442.2030129432678,0.0,0.0,763,2.208841973219331,1.1981743974534302,0.7817331241563277,2.2998342336715543,1.2023808067250366,0.6844345188237635
1975,519_vinnie,PSTree,23654,461.430348772,461.50653767585754,0.0,0.0,639,1.9739807140270118,1.1259409966207068,0.7677742065181552,3.1888621480595223,1.3877241993224658,0.7367072174790296
1976,519_vinnie,PSTree,29802,443.457340358,443.57247972488403,0.0,0.0,509,2.0873381075805226,1.1553779756808014,0.7846556683869907,2.899605285312392,1.369631851347053,0.6615677189495585
1977,519_vinnie,PSTree,5390,431.30874647499996,431.4422039985657,0.0,0.0,942,2.118290643086517,1.1576258775195232,0.7769227331151255,2.7246256090062766,1.3465379278951877,0.7024690109469104
1978,519_vinnie,PSTree,6265,460.667214128,463.98355507850647,0.0,0.0,870,2.078555470876496,1.1339762456618738,0.7806624814909859,2.5081556863482346,1.2524332881237534,0.7277809237163237
1979,519_vinnie,PSTree,860,424.462719064,424.50937509536743,0.0,0.0,1006,2.1475313765993143,1.1664545829536632,0.7601685703816783,2.8100748832846527,1.354215919636134,0.7311296613624954
2030,522_pm10,PSTree,11284,438.450152597,438.49579405784607,0.0,0.0,540,0.351258752217361,0.47073657517696355,0.5754223710127121,0.4403268178488907,0.5246361735383543,0.32638317955067775
2031,522_pm10,PSTree,11964,450.22826493400004,450.3219871520996,0.0,0.0,624,0.2901623073461987,0.417865835765653,0.602123682637506,0.6027474629151184,0.5930142569300395,0.3470432704739046
2032,522_pm10,PSTree,15795,449.249651315,449.24609088897705,0.0,0.0,791,0.3003469271468007,0.42611507758309614,0.6086258675402383,0.5989468909448383,0.5949988791887937,0.28179120841033434
2033,522_pm10,PSTree,21575,489.639173781,489.6917190551758,0.0,0.0,931,0.24567304869483603,0.39211720047499116,0.6856417373763375,0.7383106249063116,0.6542972039511327,0.07083944836593992
2034,522_pm10,PSTree,22118,463.00019317,468.2538957595825,0.0,0.0,946,0.3043629235357867,0.4344651996889839,0.6089569159746924,0.5730599243512583,0.6007443820283938,0.27919469919652384
2035,522_pm10,PSTree,23654,428.32037316099996,430.0225431919098,0.0,0.0,717,0.2959264608181838,0.4331955892685537,0.618965598865693,0.6428773028601694,0.6343053597245175,0.20401000825423177
2036,522_pm10,PSTree,29802,460.578898821,460.62225008010864,0.0,0.0,724,0.2648079934239657,0.4051078896888245,0.6639857829013621,0.6473902398425508,0.6109601126198383,0.15772044050933265
2037,522_pm10,PSTree,5390,440.91677060300003,440.95618176460266,0.0,0.0,765,0.29662773057795283,0.4227701977829879,0.6222592574367378,0.6270243532586572,0.6139150641243939,0.19154931304019585
2038,522_pm10,PSTree,6265,428.000327053,428.35645937919617,0.0,0.0,632,0.29037385124917575,0.41861707033436796,0.631909107139822,0.5153706741353234,0.5542427078577398,0.3308532179756044
2039,522_pm10,PSTree,860,454.828833361,455.40782284736633,0.0,0.0,553,0.27195820130161585,0.4116289572216501,0.6192034548307286,0.7632736734056162,0.6679234058102008,0.2249293744791313
2090,523_analcatdata_neavote,PSTree,11284,601.740656585,601.8353855609894,0.0,0.0,17,0.8312787435888276,0.6095296620934955,0.9464725613273598,0.39146981467951053,0.418019245426829,0.9750694279422566
2091,523_analcatdata_neavote,PSTree,11964,879.464903739,879.4751839637756,0.0,0.0,63,0.541757072350298,0.5030601902417506,0.9659890230806872,3.2961349482214515,0.9587119660368413,0.7563183886162281
2092,523_analcatdata_neavote,PSTree,15795,549.9278266849999,549.9635376930237,0.0,0.0,801,0.6956345164006824,0.5868519573109114,0.9536688434835436,0.8310578701455755,0.6562165012400685,0.9492068092273631
2093,523_analcatdata_neavote,PSTree,21575,558.276184285,558.3367702960968,0.0,0.0,20,0.7237698728609075,0.559440643082877,0.9527065943166837,0.7121402710424916,0.567787135514502,0.9556950358947285
2094,523_analcatdata_neavote,PSTree,22118,480.312857327,489.8058211803436,0.0,0.0,65,0.653954010327561,0.5880504914813596,0.9584050464958555,1.234863572926228,0.8248341991403761,0.9108169940976552
2095,523_analcatdata_neavote,PSTree,23654,486.821863937,488.82935428619385,0.0,0.0,14,0.7480901838211167,0.5484020919067223,0.953178813850571,2.6373106367368124,0.7496970164609068,0.8077986068143065
2096,523_analcatdata_neavote,PSTree,29802,512.422172476,514.7548592090607,0.0,0.0,22,0.6679218122124911,0.5137504382210267,0.9581320741542384,0.8959642642881868,0.5642201296318945,0.9381513513165323
2097,523_analcatdata_neavote,PSTree,5390,642.9181325239999,642.9557619094849,0.0,0.0,22,0.8153456204467795,0.610459370935562,0.9468289844762899,0.46022528179203076,0.524180180180181,0.9701183460295014
2098,523_analcatdata_neavote,PSTree,6265,522.039668016,525.6383152008057,0.0,0.0,240,0.8072701997152456,0.6105854844743732,0.9477553629550571,0.489967800219361,0.49393027497194175,0.9651774078761541
2099,523_analcatdata_neavote,PSTree,860,520.310023256,520.3592302799225,0.0,0.0,119,0.5910946322030224,0.4889501950364646,0.963767546736896,1.1750806698134066,0.7263421712175188,0.9106103433990531
2150,527_analcatdata_election2000,PSTree,11284,379.93468626799995,380.079598903656,0.0,0.0,209,117835008.35636944,8941.672576723111,0.9830559834187946,204059065.12140775,11267.814321646607,0.6999935224190428
2151,527_analcatdata_election2000,PSTree,11964,437.628103861,437.9811291694641,0.0,0.0,135,14567146.799209755,2279.678945562641,0.9977676435135674,6906571.164892279,2060.3388807556166,0.997251554324151
2152,527_analcatdata_election2000,PSTree,15795,464.078930129,464.16965794563293,0.0,0.0,183,1048257.2050687295,630.0016140320344,0.999834599854057,1105087.2613448072,628.9949477723729,0.9996231554797869
2153,527_analcatdata_election2000,PSTree,21575,510.91533142599997,513.7170119285583,0.0,0.0,136,1281667.5192550747,736.6816584412759,0.9997270722453112,189158786.89731002,5443.943628806751,0.9752366414863194
2154,527_analcatdata_election2000,PSTree,22118,460.190527304,476.85405707359314,0.0,0.0,200,555852.4313626988,408.7126865645238,0.9999079982615132,175700.72825142604,336.2116249158847,0.9999550380123552
2155,527_analcatdata_election2000,PSTree,23654,467.893159287,469.24760723114014,0.0,0.0,86,414435.7594101503,354.39052359006325,0.9998302326287759,12706015.184355788,1776.2068590246326,0.9990041711916418
2156,527_analcatdata_election2000,PSTree,29802,479.563220978,479.994487285614,0.0,0.0,413,134429970.0112058,10171.122944305258,0.9805102352148183,53868997.08437216,6499.776783710024,0.8889971443013909
2157,527_analcatdata_election2000,PSTree,5390,431.229538855,431.2772400379181,0.0,0.0,341,130300.46755370843,243.8106699800308,0.9999799894166975,52730940.13931388,2106.8157273137463,0.9791668438185233
2158,527_analcatdata_election2000,PSTree,6265,422.103605297,424.7104856967926,0.0,0.0,194,209083.6788556162,310.7090295479707,0.9999161487979189,4420309.560414786,1291.421939755696,0.9996627839203205
2159,527_analcatdata_election2000,PSTree,860,404.475762906,404.72080731391907,0.0,0.0,106,105659073.29773222,8233.023825386255,0.9744100358352658,67581745484.20057,87537.68000044006,-6.834877986866509
2210,529_pollen,PSTree,11284,926.798522106,926.9252421855927,0.0,0.0,915,2.019482453505405,1.1233169932157587,0.7951231429782415,2.019046639486013,1.1187734710527053,0.797431922785631
2211,529_pollen,PSTree,11964,963.1453379579999,963.15873503685,0.0,0.0,648,1.9749325612861124,1.1161874353906398,0.8035997380757995,2.1294922149292024,1.1399687432751129,0.7726872767415591
2212,529_pollen,PSTree,15795,959.7042165199999,959.8406131267548,0.0,0.0,543,1.9857032508707493,1.114531267584841,0.7948848275764049,2.134802813311969,1.1620993818594199,0.7965648826259006
2213,529_pollen,PSTree,21575,927.233860545,927.2941205501556,0.0,0.0,500,2.047539763459548,1.1385566275809238,0.7905904901021427,1.952395761265848,1.0937234856027942,0.8084147990086095
2214,529_pollen,PSTree,22118,947.737526815,947.9975519180298,0.0,0.0,671,2.017375320711354,1.1187168251435906,0.7993005028158859,1.9995980997264418,1.130478663288711,0.7868819049238542
2215,529_pollen,PSTree,23654,961.145286146,961.3749101161957,0.0,0.0,524,2.0213021983009205,1.1245515165501392,0.797425906502777,2.121309435009265,1.1590054846871205,0.777713553623274
2216,529_pollen,PSTree,29802,945.878922265,948.0947420597076,0.0,0.0,472,1.9806562573108666,1.109880343821406,0.7992698539667273,2.1431640853095266,1.1655111122093882,0.7842359088377984
2217,529_pollen,PSTree,5390,938.261715384,938.4012060165405,0.0,0.0,667,1.9532747757465336,1.1061582892120099,0.8044126576567083,2.070710894260968,1.1371112194294033,0.7838098796468584
2218,529_pollen,PSTree,6265,963.4109118470001,963.5062682628632,0.0,0.0,670,2.0135570723824308,1.1284576608935357,0.797118201665939,1.9996259385513577,1.1240208499098927,0.7948728039271907
2219,529_pollen,PSTree,860,953.430666956,953.6175084114075,0.0,0.0,606,1.9376151508520933,1.1045445909264493,0.8024277396773325,2.2816519502468893,1.1977025550387932,0.7743960089975664
2270,537_houses,PSTree,11284,2114.691247153,2114.741150856018,0.0,0.0,952,3741937382.2667494,43407.24405423744,0.7281079673134814,3572554911.9428515,42462.29463713483,0.7284388596906588
2271,537_houses,PSTree,11964,2106.296698836,2106.181766271591,0.0,0.0,596,3729577680.925336,43325.70810799157,0.7209585933693379,3736698724.931686,43487.04205377289,0.7251925465200837
2272,537_houses,PSTree,15795,2180.9694633659997,2181.1684975624084,0.0,0.0,786,3575475996.6309423,41865.57056876982,0.7301154685505075,3843897701.3775544,43255.19897207337,0.7157433194836678
2273,537_houses,PSTree,21575,2125.943852209,2128.2933592796326,0.0,0.0,1221,3237654569.8734713,39833.03728428302,0.7530299405329082,3394536198.7507334,40218.84450763046,0.7490107476704146
2274,537_houses,PSTree,22118,2104.826935047,2107.8741047382355,0.0,0.0,796,3798424041.529925,43588.71527137266,0.7126385909431361,3994662566.3635855,44873.67917093132,0.7012597004565237
2275,537_houses,PSTree,23654,2323.0354599049997,2323.126749277115,0.0,0.0,808,3588782857.7146525,42579.34969832444,0.7293148949563601,3733612080.1023664,43188.140388513,0.7167998035290923
2276,537_houses,PSTree,29802,2158.309414063,2158.7701132297516,0.0,0.0,1198,3627386022.0936313,42936.84653602443,0.7231145841291708,3836516177.7732196,44384.387380545624,0.7051918397664101
2277,537_houses,PSTree,5390,2127.9350963429997,2130.3785588741302,0.0,0.0,1275,3696691005.307979,43245.80385662651,0.727193229629955,3638264631.8542895,43271.78159373374,0.7352474024291885
2278,537_houses,PSTree,6265,2224.033183137,2224.19114613533,0.0,0.0,1138,3673845074.206434,42085.65822976261,0.7327427691301436,3738095046.93443,42386.01221103734,0.7184998929658896
2279,537_houses,PSTree,860,2140.7832148079997,2142.200108528137,0.0,0.0,1423,3321203687.0391717,40924.98511255017,0.748236036297053,3582928565.375493,42182.67176884345,0.7327156210628414
2330,542_pollution,PSTree,11284,287.44189131300004,287.51520347595215,0.0,0.0,991,0.6706058923856868,0.5820979389163666,0.999843319781444,2863.2344128865275,43.43962310100934,-0.23251380347259176
2331,542_pollution,PSTree,11964,245.746523803,245.79613709449768,0.0,0.0,205,514.0313105602136,19.12261385899129,0.8849844589294432,1015.8076667069782,25.4600465741555,0.43271500044103406
2332,542_pollution,PSTree,15795,293.53974394700003,293.6351602077484,0.0,0.0,818,23.84600096416776,3.3520808562032065,0.9938030538847935,1587.5683912306745,32.68117112679066,0.49478290766418753
2333,542_pollution,PSTree,21575,269.63497259900004,269.741726398468,0.0,0.0,640,70.42864572204273,5.531122528158916,0.9809171890696008,1890.1713243168892,38.112734628073916,0.3812795110942405
2334,542_pollution,PSTree,22118,277.154512364,277.241144657135,0.0,0.0,571,27.291139401543962,3.7223304162766806,0.9931991711784146,3603.863312776205,46.678815978771624,-0.17362423749516465
2335,542_pollution,PSTree,23654,241.80210367400002,246.89882159233093,0.0,0.0,519,19.901577743115087,3.4400843265479453,0.9948013185276207,2826.6618125321484,40.091116385720596,0.2424337016975271
2336,542_pollution,PSTree,29802,268.651539883,268.7030909061432,0.0,0.0,759,79.98506541568212,6.032471770976839,0.979360696570557,3727.2275033257556,54.1933248067628,-0.17654927603303627
2337,542_pollution,PSTree,5390,274.068353883,274.2726323604584,0.0,0.0,696,58.34649071054658,4.910476900612396,0.9844328801587611,3003.1780798495824,46.80691977461925,0.22812356309981963
2338,542_pollution,PSTree,6265,250.125095171,252.0061798095703,0.0,0.0,737,13.49442454309998,2.1537888070720355,0.9966482111992256,2343.509736383997,38.48733457819321,0.24901120304768976
2339,542_pollution,PSTree,860,251.898661162,252.1156871318817,0.0,0.0,412,39.68007524633883,4.815479577563883,0.9905550286159437,4329.617284490624,44.85006338037986,-0.6656890840563578
2390,547_no2,PSTree,11284,432.577412193,433.05816173553467,0.0,0.0,511,0.16083432608582457,0.3221873096213006,0.7126617191464453,0.2811144541228363,0.40836658285692495,0.49375151222357905
2391,547_no2,PSTree,11964,447.73303670499996,447.80038619041443,0.0,0.0,571,0.1286913681008325,0.29060501700811664,0.7728019738348401,0.27272036891534923,0.4221323484393408,0.49757937622746606
2392,547_no2,PSTree,15795,454.419591209,454.7226679325104,0.0,0.0,540,0.13303063654281572,0.2920663039878436,0.7716571572587113,0.2919754327540329,0.4092661373261211,0.41735009941750745
2393,547_no2,PSTree,21575,429.59187189,429.6379005908966,0.0,0.0,505,0.14753847928874825,0.3007520193809667,0.7289358242867827,0.2853522048871044,0.42545554778429784,0.5368070972299782
2394,547_no2,PSTree,22118,438.301143352,439.24112725257874,0.0,0.0,628,0.1435631330763439,0.3058093323948881,0.7623744108105903,0.2054479599620722,0.3623995465105812,0.5247702526604717
2395,547_no2,PSTree,23654,448.79978393,459.7091999053955,0.0,0.0,603,0.14903783157774989,0.3026439984305829,0.7394877078293431,0.2523355039736173,0.4145196689758718,0.5261472343216653
2396,547_no2,PSTree,29802,450.22513006099996,450.33930110931396,0.0,0.0,868,0.13342714685963367,0.28929574025157806,0.7708944516259802,0.21027995133970578,0.35225510041164626,0.5805043944656492
2397,547_no2,PSTree,5390,436.837670834,437.7804820537567,0.0,0.0,683,0.1506695521347612,0.30618199168255983,0.7434933985645971,0.2430108578479854,0.39238031996309863,0.49854823805485904
2398,547_no2,PSTree,6265,439.66004984399996,439.7374041080475,0.0,0.0,853,0.11628125622572895,0.2676906735171408,0.768856005672589,0.31396110661169885,0.43010557748293415,0.5727054981607995
2399,547_no2,PSTree,860,446.724419003,446.8837523460388,0.0,0.0,621,0.13046187387326358,0.2886018476943684,0.7756029380254413,0.214515849492015,0.35585801673265605,0.574933660156167
2450,556_analcatdata_apnea2,PSTree,11284,466.451005485,466.502370595932,0.0,0.0,618,833439.2920473948,395.2136198893696,0.9152588540239481,747360.4165793927,412.1410994070699,0.9189603649470501
2451,556_analcatdata_apnea2,PSTree,11964,477.238289926,477.2507474422455,0.0,0.0,820,552166.686446216,301.6866531190699,0.942896384047087,1898570.3417736127,518.7426282700408,0.8039046838475669
2452,556_analcatdata_apnea2,PSTree,15795,485.728994306,485.8515112400055,0.0,0.0,582,707634.3508722376,431.4393567722072,0.9227032032488476,844700.3594635546,493.4683787098296,0.9247825910445387
2453,556_analcatdata_apnea2,PSTree,21575,475.943945226,476.03470730781555,0.0,0.0,769,589719.2912332447,376.53070307033755,0.9344986558538455,1223212.7242376448,468.99932032536327,0.8954727212615157
2454,556_analcatdata_apnea2,PSTree,22118,470.210435396,470.27840781211853,0.0,0.0,737,909719.694764917,462.6059751429209,0.9102428365705333,546542.1577725247,420.0473128451528,0.9342924266966887
2455,556_analcatdata_apnea2,PSTree,23654,450.440707216,450.90892219543457,0.0,0.0,306,6817961.405978937,1221.7196928100698,0.34395887838520933,5672173.346457604,1161.7235309409962,0.24599746530070477
2456,556_analcatdata_apnea2,PSTree,29802,461.92589097999996,462.9310338497162,0.0,0.0,775,451560.8838445258,301.9601100276209,0.9385100747805429,2187147.814296123,566.7478783754161,0.86737605313009
2457,556_analcatdata_apnea2,PSTree,5390,455.438485342,455.50371050834656,0.0,0.0,1181,387972.30738349253,279.47418573545747,0.95291061077575,2733308.1279214574,519.1962490780402,0.8037377574607844
2458,556_analcatdata_apnea2,PSTree,6265,464.738157505,465.8538599014282,0.0,0.0,837,455597.4431883872,341.17765896726075,0.9519242101124442,784201.4275329878,474.7737996609159,0.923792537792769
2459,556_analcatdata_apnea2,PSTree,860,447.525927522,447.7214934825897,0.0,0.0,406,1099651.01034809,436.8048911542686,0.8813121013218577,713591.6007614462,405.049544178362,0.9346766807905462
2510,557_analcatdata_apnea1,PSTree,11284,542.7279772090001,543.7759914398193,0.0,0.0,1607,390062.9042738932,294.49289711167347,0.9588203500603664,1454578.7964680523,475.97719134061293,0.8798695144743585
2511,557_analcatdata_apnea1,PSTree,11964,553.4704527609999,553.6701817512512,0.0,0.0,378,3207721.1305251,997.5680094763386,0.6622418522796649,3175194.3930202164,947.4793855225299,0.7357000191373273
2512,557_analcatdata_apnea1,PSTree,15795,526.592128419,528.3368532657623,0.0,0.0,244,3668821.2627483867,826.2534269212248,0.5781848081303151,6466424.136763378,1235.5762139161495,0.5470745943493811
2513,557_analcatdata_apnea1,PSTree,21575,551.121989049,551.3565082550049,0.0,0.0,1128,250437.96065367188,246.87806049309896,0.9743922259176516,1247284.310084372,514.4405875485927,0.8885618549852509
2514,557_analcatdata_apnea1,PSTree,22118,536.51499143,536.6239423751831,0.0,0.0,786,511876.90223233704,334.3632092818932,0.9518239735925655,759485.5493058776,398.92130691486324,0.9124968308322341
2515,557_analcatdata_apnea1,PSTree,23654,568.315965567,568.329051733017,0.0,0.0,956,511532.90268066945,353.80275551795376,0.9561018333348051,595936.1919334389,362.9800209415875,0.8921626263419378
2516,557_analcatdata_apnea1,PSTree,29802,530.3139578189999,532.281626701355,0.0,0.0,760,606768.5175343709,414.11556929877764,0.9199505471359746,2582952.4914815435,602.5373040953939,0.853271615055479
2517,557_analcatdata_apnea1,PSTree,5390,526.824144671,527.0858178138733,0.0,0.0,724,561255.1617973482,385.32249449504155,0.9327973657307274,1116917.9347962115,527.1576818172255,0.9275289929794347
2518,557_analcatdata_apnea1,PSTree,6265,516.803045839,516.8451731204987,0.0,0.0,1393,388953.1564521598,322.34050490491563,0.9605645506731842,1396338.0443591878,519.6137252162978,0.872559027258569
2519,557_analcatdata_apnea1,PSTree,860,516.928887075,516.9504897594452,0.0,0.0,707,941551.2011571319,461.10421362839685,0.9063752567080612,799254.53990607,433.3669751264389,0.9229998993520002
2570,560_bodyfat,PSTree,11284,430.654012663,431.0735719203949,0.0,0.0,682,0.10395397704035006,0.17926476213456863,0.9983985463739631,163.63603583754013,2.1430145645473053,-0.9798983751836969
2571,560_bodyfat,PSTree,11964,429.168885314,429.3977656364441,0.0,0.0,439,0.5853230762694709,0.38028629015143567,0.9920253480857775,0.632329786175094,0.4234919561632742,0.9891641222609237
2572,560_bodyfat,PSTree,15795,469.232760559,469.3112459182739,0.0,0.0,745,0.11402507426552162,0.14296295263947836,0.9983581028906189,1.2956359249498282,0.3130356485900664,0.9814503518010126
2573,560_bodyfat,PSTree,21575,438.24330253299996,447.89256620407104,0.0,0.0,923,0.26441471634348,0.28195643522261904,0.9963800562179639,0.505835208228434,0.49900198719599,0.991469732897626
2574,560_bodyfat,PSTree,22118,450.365501825,450.58860659599304,0.0,0.0,599,0.43609648578042476,0.3417353837666953,0.9939573966688727,21.512568030057487,0.9342179605460551,0.6548175875491307
2575,560_bodyfat,PSTree,23654,418.138653788,418.2542769908905,0.0,0.0,860,0.14848965723063604,0.23936741834169029,0.9980341072248925,0.7195768099733831,0.47470293884289005,0.9862631000369502
2576,560_bodyfat,PSTree,29802,438.670656956,466.5837724208832,0.0,0.0,382,0.5175498632380391,0.3212141753651921,0.9919351069333279,1.555548415246312,0.45583222459616324,0.9820192791799217
2577,560_bodyfat,PSTree,5390,453.336567529,453.3913269042969,0.0,0.0,782,0.17737886108170603,0.20261750821605304,0.9971756299414528,0.9307329172125562,0.5965739483672342,0.9894188819727112
2578,560_bodyfat,PSTree,6265,415.60130785,416.28365087509155,0.0,0.0,651,0.5748265947438645,0.35898614143656854,0.9916132589240297,0.21059589646205457,0.32924014032616095,0.9971281503193296
2579,560_bodyfat,PSTree,860,452.65777596,452.65853476524353,0.0,0.0,575,1.1612494541297318,0.44398375534183304,0.9829777168636091,2.720182527272787,0.5822362414498151,0.9618332590261962
2630,561_cpu,PSTree,11284,377.50731342299997,377.6327323913574,0.0,0.0,717,4.211191157901606,1.1744026421284757,0.9997370618835794,308.4111730840015,6.053380161512016,0.993299414572912
2631,561_cpu,PSTree,11964,374.86655895,375.1535806655884,0.0,0.0,708,7.329050897084632,1.6825150150110848,0.9997524613033524,9.19841104407945,2.058848678787322,0.9984436334593835
2632,561_cpu,PSTree,15795,396.751892735,398.1676435470581,0.0,0.0,572,3.6674982404795706,1.2500864876070397,0.9998490782714283,31.992785210883774,2.6436019436797493,0.9985757919402312
2633,561_cpu,PSTree,21575,450.797852691,450.89989471435547,0.0,0.0,699,4.08613070929417,1.1843541050522055,0.9996450397587954,2792.331234499878,13.72985472277941,0.9517498453103658
2634,561_cpu,PSTree,22118,371.071649938,372.5311715602875,0.0,0.0,725,5.779374342632319,1.6859766910629794,0.9998022171805122,6.081064471323145,1.790583353373847,0.9991461825936683
2635,561_cpu,PSTree,23654,425.253927225,433.2067623138428,0.0,0.0,669,19.141784992727672,2.4408096626096554,0.999306827485137,73.85437342628701,3.3573515291205345,0.9939278375806188
2636,561_cpu,PSTree,29802,441.924309397,442.54625058174133,0.0,0.0,1038,13.034556194937322,2.2117501699898003,0.9994811314163436,21.491883588437506,2.603547134903535,0.9989160107713213
2637,561_cpu,PSTree,5390,453.81797130999996,453.9047501087189,0.0,0.0,461,37.7023879931167,2.9411548670181227,0.9982558777049476,868.6360616895334,5.589777865598352,0.9710115322449009
2638,561_cpu,PSTree,6265,459.40497110399997,459.47584891319275,0.0,0.0,693,8.5784658171831,1.7798835019506707,0.9994420846010135,8837.558032951118,22.025770523358794,0.8133182782360832
2639,561_cpu,PSTree,860,389.342481684,389.43549823760986,0.0,0.0,624,7.707163340140783,1.8242927538475031,0.9996537319059466,158.92232913802252,3.647923627726719,0.9944172694289863
2690,562_cpu_small,PSTree,11284,1681.155399811,1681.3030393123627,0.0,0.0,994,9.25927495488086,2.2064579562520055,0.9739355957857039,9.173208299805202,2.260921720649835,0.968119364268459
2691,562_cpu_small,PSTree,11964,1658.54926041,1658.5802326202393,0.0,0.0,226,9.861328234758444,2.2778401480159407,0.9723442632833851,10.971187290249318,2.3759806869284703,0.9613512658472547
2692,562_cpu_small,PSTree,15795,1698.462413493,1698.6175727844238,0.0,0.0,983,9.013724581410974,2.223135574905203,0.9733052413447582,9.468275298922276,2.2376554461047955,0.9722642862741541
2693,562_cpu_small,PSTree,21575,1628.93099909,1630.888990163803,0.0,0.0,640,9.586855472229601,2.2929156081739666,0.9713417971362838,10.150034860081128,2.3299180683402714,0.9710642585498527
2694,562_cpu_small,PSTree,22118,1641.016250639,1640.9871487617493,0.0,0.0,475,9.871869065794217,2.3099060454585314,0.9712389304166694,10.30802144216793,2.3267395035320586,0.968241103821876
2695,562_cpu_small,PSTree,23654,1666.215656972,1667.1095516681671,0.0,0.0,766,9.301647121175707,2.240894374521097,0.9725970609562167,10.687990615966378,2.3851757820652537,0.9681938796228439
